DATE,SP_NAME,SP_CLOSE,VIX_NAME,VIX_CLOSE,VIX_DAYS_LEFT
2013-08-09,F.US.EPU13,1686.25,CFE_Q13_VX,13.52,12
2013-08-12,F.US.EPU13,1687.0,CFE_Q13_VX,13.32,9
2013-08-13,F.US.EPU13,1690.75,CFE_Q13_VX,13.09,8
2013-08-14,F.US.EPU13,1682.0,CFE_Q13_VX,13.33,7
2013-08-15,F.US.EPU13,1655.75,CFE_Q13_VX,14.23,6
2013-08-16,F.US.EPU13,1651.0,CFE_Q13_VX,14.44,5
2013-08-19,F.US.EPU13,1645.0,CFE_Q13_VX,15.03,2
2013-08-20,F.US.EPU13,1650.5,CFE_Q13_VX,14.98,1
2013-08-21,F.US.EPU13,1636.5,CFE_U13_VX,16.08,28
2013-08-22,F.US.EPU13,1654.75,CFE_U13_VX,15.43,27
2013-08-23,F.US.EPU13,1661.5,CFE_U13_VX,15.18,26
2013-08-26,F.US.EPU13,1654.25,CFE_U13_VX,15.84,23
2013-08-27,F.US.EPU13,1628.25,CFE_U13_VX,17.2,22
2013-08-28,F.US.EPU13,1632.25,CFE_U13_VX,17.34,21
2013-08-29,F.US.EPU13,1636.75,CFE_U13_VX,17.32,20
2013-08-30,F.US.EPU13,1631.25,CFE_U13_VX,17.47,19
2013-09-03,F.US.EPU13,1639.0,CFE_U13_VX,16.82,15
2013-09-04,F.US.EPU13,1653.5,CFE_U13_VX,16.69,14
2013-09-05,F.US.EPU13,1653.0,CFE_U13_VX,16.37,13
2013-09-06,F.US.EPU13,1653.5,CFE_U13_VX,16.49,12
2013-09-09,F.US.EPU13,1669.0,CFE_U13_VX,15.78,9
2013-09-10,F.US.EPU13,1682.5,CFE_U13_VX,15.13,8
2013-09-11,F.US.EPU13,1688.75,CFE_U13_VX,14.53,7
2013-09-12,F.US.EPU13,1685.0,CFE_U13_VX,14.78,6
2013-09-13,F.US.EPU13,1688.5,CFE_U13_VX,14.77,5
2013-09-16,F.US.EPU13,1698.0,CFE_U13_VX,14.68,2
2013-09-17,F.US.EPU13,1705.0,CFE_U13_VX,14.61,1
2013-09-18,F.US.EPU13,1724.5,CFE_V13_VX,14.69,28
2013-09-19,F.US.EPU13,1724.25,CFE_V13_VX,14.73,27
2013-09-20,F.US.EPZ13,1702.5,CFE_V13_VX,14.98,26
2013-09-23,F.US.EPZ13,1692.75,CFE_V13_VX,15.32,23
2013-09-24,F.US.EPZ13,1692.5,CFE_V13_VX,15.03,22
2013-09-25,F.US.EPZ13,1685.75,CFE_V13_VX,15.02,21
2013-09-26,F.US.EPZ13,1692.5,CFE_V13_VX,14.78,20
2013-09-27,F.US.EPZ13,1686.5,CFE_V13_VX,15.48,19
2013-09-30,F.US.EPZ13,1674.25,CFE_V13_VX,16.18,16
2013-10-01,F.US.EPZ13,1689.5,CFE_V13_VX,15.42,15
2013-10-02,F.US.EPZ13,1683.0,CFE_V13_VX,16.36,14
2013-10-03,F.US.EPZ13,1669.75,CFE_V13_VX,17.23,13
2013-10-04,F.US.EPZ13,1684.75,CFE_V13_VX,16.77,12
2013-10-07,F.US.EPZ13,1667.75,CFE_V13_VX,18.48,9
2013-10-08,F.US.EPZ13,1650.5,CFE_V13_VX,19.38,8
2013-10-09,F.US.EPZ13,1648.75,CFE_V13_VX,18.84,7
2013-10-10,F.US.EPZ13,1685.0,CFE_V13_VX,16.38,6
2013-10-11,F.US.EPZ13,1699.0,CFE_V13_VX,15.68,5
2013-10-14,F.US.EPZ13,1704.25,CFE_V13_VX,15.87,2
2013-10-15,F.US.EPZ13,1692.0,CFE_V13_VX,18.17,1
2013-10-16,F.US.EPZ13,1713.25,CFE_X13_VX,15.55,35
2013-10-17,F.US.EPZ13,1727.75,CFE_X13_VX,14.52,34
2013-10-18,F.US.EPZ13,1736.5,CFE_X13_VX,14.33,33
2013-10-21,F.US.EPZ13,1738.25,CFE_X13_VX,14.58,30
2013-10-22,F.US.EPZ13,1749.5,CFE_X13_VX,14.59,29
2013-10-23,F.US.EPZ13,1741.75,CFE_X13_VX,14.67,28
2013-10-24,F.US.EPZ13,1748.5,CFE_X13_VX,14.45,27
2013-10-25,F.US.EPZ13,1754.0,CFE_X13_VX,14.47,26
2013-10-28,F.US.EPZ13,1759.0,CFE_X13_VX,14.55,23
2013-10-29,F.US.EPZ13,1767.4,CFE_X13_VX,14.43,22
2013-10-30,F.US.EPZ13,1760.5,CFE_X13_VX,14.54,21
2013-10-31,F.US.EPZ13,1751.0,CFE_X13_VX,14.48,20
2013-11-01,F.US.EPZ13,1754.75,CFE_X13_VX,14.44,19
2013-11-04,F.US.EPZ13,1763.0,CFE_X13_VX,13.92,16
2013-11-05,F.US.EPZ13,1756.5,CFE_X13_VX,13.98,15
2013-11-06,F.US.EPZ13,1765.5,CFE_X13_VX,13.66,14
2013-11-07,F.US.EPZ13,1745.25,CFE_X13_VX,14.22,13
2013-11-08,F.US.EPZ13,1766.0,CFE_X13_VX,13.58,12
2013-11-11,F.US.EPZ13,1767.5,CFE_X13_VX,13.27,9
2013-11-12,F.US.EPZ13,1765.0,CFE_X13_VX,13.33,8
2013-11-13,F.US.EPZ13,1778.75,CFE_X13_VX,13.24,7
2013-11-14,F.US.EPZ13,1787.75,CFE_X13_VX,13.03,6
2013-11-15,F.US.EPZ13,1793.5,CFE_X13_VX,12.93,5
2013-11-18,F.US.EPZ13,1788.75,CFE_X13_VX,13.28,2
2013-11-19,F.US.EPZ13,1785.25,CFE_X13_VX,13.58,1
2013-11-20,F.US.EPZ13,1779.75,CFE_Z13_VX,14.13,28
2013-11-21,F.US.EPZ13,1793.75,CFE_Z13_VX,13.68,27
2013-11-22,F.US.EPZ13,1801.25,CFE_Z13_VX,13.58,26
2013-11-25,F.US.EPZ13,1802.5,CFE_Z13_VX,13.62,23
2013-11-26,F.US.EPZ13,1802.0,CFE_Z13_VX,13.74,22
2013-11-27,F.US.EPZ13,1804.25,CFE_Z13_VX,13.85,21
2013-11-29,F.US.EPZ13,1804.0,CFE_Z13_VX,13.93,19
2013-12-02,F.US.EPZ13,1799.75,CFE_Z13_VX,14.29,16
2013-12-03,F.US.EPZ13,1791.5,CFE_Z13_VX,14.62,15
2013-12-04,F.US.EPZ13,1791.75,CFE_Z13_VX,14.23,14
2013-12-05,F.US.EPZ13,1784.0,CFE_Z13_VX,14.53,13
2013-12-06,F.US.EPZ13,1805.0,CFE_Z13_VX,13.95,12
2013-12-09,F.US.EPZ13,1809.0,CFE_Z13_VX,13.74,9
2013-12-10,F.US.EPZ13,1803.0,CFE_Z13_VX,13.93,8
2013-12-11,F.US.EPZ13,1780.75,CFE_Z13_VX,14.88,7
2013-12-12,F.US.EPZ13,1775.0,CFE_Z13_VX,15.38,6
2013-12-13,F.US.EPZ13,1774.75,CFE_Z13_VX,15.48,5
2013-12-16,F.US.EPZ13,1786.5,CFE_Z13_VX,15.87,2
2013-12-17,F.US.EPZ13,1779.25,CFE_Z13_VX,16.23,1
2013-12-18,F.US.EPZ13,1810.75,CFE_F14_VX,14.49,35
2013-12-19,F.US.EPZ13,1808.5,CFE_F14_VX,14.44,34
2013-12-20,F.US.EPH14,1814.5,CFE_F14_VX,14.44,33
2013-12-23,F.US.EPH14,1822.75,CFE_F14_VX,13.89,30
2013-12-24,F.US.EPH14,1829.0,CFE_F14_VX,13.39,29
2013-12-26,F.US.EPH14,1836.5,CFE_F14_VX,13.39,27
2013-12-27,F.US.EPH14,1836.5,CFE_F14_VX,13.68,26
2013-12-30,F.US.EPH14,1834.75,CFE_F14_VX,13.87,23
2013-12-31,F.US.EPH14,1841.0,CFE_F14_VX,13.91,22
2014-01-02,F.US.EPH14,1826.5,CFE_F14_VX,14.17,20
2014-01-03,F.US.EPH14,1825.5,CFE_F14_VX,14.03,19
2014-01-06,F.US.EPH14,1820.75,CFE_F14_VX,13.87,16
2014-01-07,F.US.EPH14,1830.75,CFE_F14_VX,13.64,15
2014-01-08,F.US.EPH14,1832.5,CFE_F14_VX,13.69,14
2014-01-09,F.US.EPH14,1833.0,CFE_F14_VX,13.63,13
2014-01-10,F.US.EPH14,1837.75,CFE_F14_VX,13.23,12
2014-01-13,F.US.EPH14,1815.0,CFE_F14_VX,13.77,9
2014-01-14,F.US.EPH14,1833.0,CFE_F14_VX,13.08,8
2014-01-15,F.US.EPH14,1841.5,CFE_F14_VX,13.13,7
2014-01-16,F.US.EPH14,1836.25,CFE_F14_VX,13.43,6
2014-01-17,F.US.EPH14,1834.25,CFE_F14_VX,13.42,5
2014-01-21,F.US.EPH14,1838.5,CFE_F14_VX,13.23,1
2014-01-22,F.US.EPH14,1838.5,CFE_G14_VX,13.82,28
2014-01-23,F.US.EPH14,1824.25,CFE_G14_VX,14.17,27
2014-01-24,F.US.EPH14,1782.0,CFE_G14_VX,16.21,26
2014-01-27,F.US.EPH14,1775.75,CFE_G14_VX,16.09,23
2014-01-28,F.US.EPH14,1788.25,CFE_G14_VX,15.19,22
2014-01-29,F.US.EPH14,1771.25,CFE_G14_VX,16.4,21
2014-01-30,F.US.EPH14,1781.25,CFE_G14_VX,16.65,20
2014-01-31,F.US.EPH14,1776.5,CFE_G14_VX,17.58,19
2014-02-03,F.US.EPH14,1732.75,CFE_G14_VX,19.17,16
2014-02-04,F.US.EPH14,1743.75,CFE_G14_VX,18.63,15
2014-02-05,F.US.EPH14,1744.0,CFE_G14_VX,19.1,14
2014-02-06,F.US.EPH14,1766.5,CFE_G14_VX,16.99,13
2014-02-07,F.US.EPH14,1793.5,CFE_G14_VX,15.47,12
2014-02-10,F.US.EPH14,1794.75,CFE_G14_VX,15.63,9
2014-02-11,F.US.EPH14,1813.5,CFE_G14_VX,15.01,8
2014-02-12,F.US.EPH14,1817.0,CFE_G14_VX,14.53,7
2014-02-13,F.US.EPH14,1824.25,CFE_G14_VX,14.59,6
2014-02-14,F.US.EPH14,1835.0,CFE_G14_VX,14.17,5
2014-02-18,F.US.EPH14,1837.5,CFE_G14_VX,14.22,1
2014-02-19,F.US.EPH14,1825.5,CFE_H14_VX,15.37,27
2014-02-20,F.US.EPH14,1836.25,CFE_H14_VX,14.91,26
2014-02-21,F.US.EPH14,1834.25,CFE_H14_VX,15.14,25
2014-02-24,F.US.EPH14,1846.0,CFE_H14_VX,14.96,22
2014-02-25,F.US.EPH14,1846.25,CFE_H14_VX,14.87,21
2014-02-26,F.US.EPH14,1842.0,CFE_H14_VX,15.27,20
2014-02-27,F.US.EPH14,1854.0,CFE_H14_VX,15.06,19
2014-02-28,F.US.EPH14,1857.5,CFE_H14_VX,15.23,18
2014-03-03,F.US.EPH14,1843.0,CFE_H14_VX,16.57,15
2014-03-04,F.US.EPH14,1871.5,CFE_H14_VX,15.08,14
2014-03-05,F.US.EPH14,1872.5,CFE_H14_VX,15.13,13
2014-03-06,F.US.EPH14,1876.25,CFE_H14_VX,15.02,12
2014-03-07,F.US.EPH14,1878.0,CFE_H14_VX,15.48,11
2014-03-10,F.US.EPH14,1877.25,CFE_H14_VX,15.27,8
2014-03-11,F.US.EPH14,1865.25,CFE_H14_VX,15.52,7
2014-03-12,F.US.EPH14,1867.75,CFE_H14_VX,15.27,6
2014-03-13,F.US.EPH14,1846.75,CFE_H14_VX,16.57,5
2014-03-14,F.US.EPH14,1840.0,CFE_H14_VX,17.67,4
2014-03-17,F.US.EPH14,1857.75,CFE_H14_VX,16.12,1
2014-03-18,F.US.EPH14,1870.75,CFE_J14_VX,15.57,29
2014-03-19,F.US.EPH14,1859.75,CFE_J14_VX,15.97,28
2014-03-20,F.US.EPH14,1873.75,CFE_J14_VX,15.72,27
2014-03-21,F.US.EPM14,1857.0,CFE_J14_VX,15.95,26
2014-03-24,F.US.EPM14,1849.5,CFE_J14_VX,15.9,23
2014-03-25,F.US.EPM14,1859.25,CFE_J14_VX,15.65,22
2014-03-26,F.US.EPM14,1842.5,CFE_J14_VX,16.05,21
2014-03-27,F.US.EPM14,1840.5,CFE_J14_VX,15.7,20
2014-03-28,F.US.EPM14,1850.5,CFE_J14_VX,15.55,19
2014-03-31,F.US.EPM14,1864.5,CFE_J14_VX,15.15,16
2014-04-01,F.US.EPM14,1877.75,CFE_J14_VX,14.45,15
2014-04-02,F.US.EPM14,1883.0,CFE_J14_VX,14.58,14
2014-04-03,F.US.EPM14,1883.0,CFE_J14_VX,14.45,13
2014-04-04,F.US.EPM14,1860.0,CFE_J14_VX,14.85,12
2014-04-07,F.US.EPM14,1838.0,CFE_J14_VX,15.5,9
2014-04-08,F.US.EPM14,1845.0,CFE_J14_VX,15.15,8
2014-04-09,F.US.EPM14,1864.75,CFE_J14_VX,14.5,7
2014-04-10,F.US.EPM14,1827.0,CFE_J14_VX,15.85,6
2014-04-11,F.US.EPM14,1811.75,CFE_J14_VX,16.85,5
2014-04-14,F.US.EPM14,1824.5,CFE_J14_VX,16.2,2
2014-04-15,F.US.EPM14,1839.5,CFE_J14_VX,15.65,1
2014-04-16,F.US.EPM14,1852.75,CFE_K14_VX,15.85,35
2014-04-17,F.US.EPM14,1858.0,CFE_K14_VX,15.55,34
2014-04-21,F.US.EPM14,1864.5,CFE_K14_VX,15.4,30
2014-04-22,F.US.EPM14,1874.0,CFE_K14_VX,15.2,29
2014-04-23,F.US.EPM14,1873.0,CFE_K14_VX,15.35,28
2014-04-24,F.US.EPM14,1873.0,CFE_K14_VX,15.5,27
2014-04-25,F.US.EPM14,1860.0,CFE_K14_VX,15.6,26
2014-04-28,F.US.EPM14,1866.0,CFE_K14_VX,15.2,23
2014-04-29,F.US.EPM14,1871.75,CFE_K14_VX,15.0,22
2014-04-30,F.US.EPM14,1878.0,CFE_K14_VX,15.0,21
2014-05-01,F.US.EPM14,1877.75,CFE_K14_VX,14.9,20
2014-05-02,F.US.EPM14,1874.5,CFE_K14_VX,14.9,19
2014-05-05,F.US.EPM14,1875.75,CFE_K14_VX,14.6,16
2014-05-06,F.US.EPM14,1864.25,CFE_K14_VX,14.74,15
2014-05-07,F.US.EPM14,1874.25,CFE_K14_VX,14.39,14
2014-05-08,F.US.EPM14,1872.25,CFE_K14_VX,14.44,13
2014-05-09,F.US.EPM14,1873.5,CFE_K14_VX,14.05,12
2014-05-12,F.US.EPM14,1892.75,CFE_K14_VX,13.5,9
2014-05-13,F.US.EPM14,1894.25,CFE_K14_VX,13.5,8
2014-05-14,F.US.EPM14,1885.25,CFE_K14_VX,13.2,7
2014-05-15,F.US.EPM14,1867.25,CFE_K14_VX,13.7,6
2014-05-16,F.US.EPM14,1874.75,CFE_K14_VX,13.25,5
2014-05-19,F.US.EPM14,1882.25,CFE_K14_VX,13.0,2
2014-05-20,F.US.EPM14,1868.0,CFE_K14_VX,13.05,1
2014-05-21,F.US.EPM14,1885.0,CFE_M14_VX,14.1,28
2014-05-22,F.US.EPM14,1890.25,CFE_M14_VX,14.04,27
2014-05-23,F.US.EPM14,1897.0,CFE_M14_VX,13.85,26
2014-05-27,F.US.EPM14,1909.25,CFE_M14_VX,13.45,22
2014-05-28,F.US.EPM14,1909.0,CFE_M14_VX,13.45,21
2014-05-29,F.US.EPM14,1918.0,CFE_M14_VX,13.25,20
2014-05-30,F.US.EPM14,1921.5,CFE_M14_VX,13.35,19
2014-06-02,F.US.EPM14,1921.75,CFE_M14_VX,13.2,16
2014-06-03,F.US.EPM14,1922.0,CFE_M14_VX,13.3,15
2014-06-04,F.US.EPM14,1925.75,CFE_M14_VX,13.15,14
2014-06-05,F.US.EPM14,1938.5,CFE_M14_VX,12.65,13
2014-06-06,F.US.EPM14,1949.25,CFE_M14_VX,12.0,12
2014-06-09,F.US.EPM14,1950.25,CFE_M14_VX,12.2,9
2014-06-10,F.US.EPM14,1950.5,CFE_M14_VX,12.05,8
2014-06-11,F.US.EPM14,1944.0,CFE_M14_VX,12.45,7
2014-06-12,F.US.EPM14,1930.5,CFE_M14_VX,13.2,6
2014-06-13,F.US.EPM14,1935.75,CFE_M14_VX,12.9,5
2014-06-16,F.US.EPM14,1936.5,CFE_M14_VX,13.0,2
2014-06-17,F.US.EPM14,1941.5,CFE_M14_VX,12.35,1
2014-06-18,F.US.EPM14,1957.0,CFE_N14_VX,12.65,28
2014-06-19,F.US.EPM14,1958.5,CFE_N14_VX,12.79,27
2014-06-20,F.US.EPU14,1953.25,CFE_N14_VX,12.9,26
2014-06-23,F.US.EPU14,1953.0,CFE_N14_VX,12.55,23
2014-06-24,F.US.EPU14,1943.25,CFE_N14_VX,13.05,22
2014-06-25,F.US.EPU14,1949.5,CFE_N14_VX,12.62,21
2014-06-26,F.US.EPU14,1948.75,CFE_N14_VX,12.75,20
2014-06-27,F.US.EPU14,1952.0,CFE_N14_VX,12.6,19
2014-06-30,F.US.EPU14,1952.5,CFE_N14_VX,12.45,16
2014-07-01,F.US.EPU14,1965.75,CFE_N14_VX,12.1,15
2014-07-02,F.US.EPU14,1967.75,CFE_N14_VX,11.95,14
2014-07-03,F.US.EPU14,1977.5,CFE_N14_VX,11.8,13
2014-07-07,F.US.EPU14,1971.0,CFE_N14_VX,12.1,9
2014-07-08,F.US.EPU14,1960.5,CFE_N14_VX,12.35,8
2014-07-09,F.US.EPU14,1967.25,CFE_N14_VX,12.25,7
2014-07-10,F.US.EPU14,1957.75,CFE_N14_VX,13.0,6
2014-07-11,F.US.EPU14,1962.5,CFE_N14_VX,12.65,5
2014-07-14,F.US.EPU14,1971.0,CFE_N14_VX,12.05,2
2014-07-15,F.US.EPU14,1968.0,CFE_N14_VX,12.2,1
2014-07-16,F.US.EPU14,1974.75,CFE_Q14_VX,12.7,35
2014-07-17,F.US.EPU14,1953.5,CFE_Q14_VX,13.7,34
2014-07-18,F.US.EPU14,1971.5,CFE_Q14_VX,13.0,33
2014-07-21,F.US.EPU14,1966.25,CFE_Q14_VX,13.4,30
2014-07-22,F.US.EPU14,1975.0,CFE_Q14_VX,13.0,29
2014-07-23,F.US.EPU14,1980.75,CFE_Q14_VX,13.05,28
2014-07-24,F.US.EPU14,1980.75,CFE_Q14_VX,13.17,27
2014-07-25,F.US.EPU14,1971.5,CFE_Q14_VX,13.5,26
2014-07-28,F.US.EPU14,1973.0,CFE_Q14_VX,13.35,23
2014-07-29,F.US.EPU14,1963.0,CFE_Q14_VX,13.45,22
2014-07-30,F.US.EPU14,1965.0,CFE_Q14_VX,13.55,21
2014-07-31,F.US.EPU14,1924.75,CFE_Q14_VX,15.2,20
2014-08-01,F.US.EPU14,1918.5,CFE_Q14_VX,16.05,19
2014-08-04,F.US.EPU14,1932.0,CFE_Q14_VX,14.95,16
2014-08-05,F.US.EPU14,1913.0,CFE_Q14_VX,16.15,15
2014-08-06,F.US.EPU14,1914.75,CFE_Q14_VX,16.15,14
2014-08-07,F.US.EPU14,1905.25,CFE_Q14_VX,16.65,13
2014-08-08,F.US.EPU14,1923.75,CFE_Q14_VX,15.97,12
2014-08-11,F.US.EPU14,1932.5,CFE_Q14_VX,14.75,9
2014-08-12,F.US.EPU14,1930.5,CFE_Q14_VX,14.65,8
2014-08-13,F.US.EPU14,1944.75,CFE_Q14_VX,13.55,7
2014-08-14,F.US.EPU14,1953.5,CFE_Q14_VX,12.92,6
2014-08-15,F.US.EPU14,1952.5,CFE_Q14_VX,13.2,5
2014-08-18,F.US.EPU14,1967.5,CFE_Q14_VX,12.55,2
2014-08-19,F.US.EPU14,1977.25,CFE_Q14_VX,12.2,1
2014-08-20,F.US.EPU14,1983.25,CFE_U14_VX,13.5,28
2014-08-21,F.US.EPU14,1989.5,CFE_U14_VX,13.38,27
2014-08-22,F.US.EPU14,1987.75,CFE_U14_VX,13.45,26
2014-08-25,F.US.EPU14,1995.0,CFE_U14_VX,13.35,23
2014-08-26,F.US.EPU14,1998.5,CFE_U14_VX,13.45,22
2014-08-27,F.US.EPU14,1997.0,CFE_U14_VX,13.53,21
2014-08-28,F.US.EPU14,1996.75,CFE_U14_VX,13.6,20
2014-08-29,F.US.EPU14,2001.5,CFE_U14_VX,13.8,19
2014-09-02,F.US.EPU14,1999.75,CFE_U14_VX,13.75,15
2014-09-03,F.US.EPU14,1998.75,CFE_U14_VX,13.5,14
2014-09-04,F.US.EPU14,1997.75,CFE_U14_VX,13.55,13
2014-09-05,F.US.EPU14,2006.0,CFE_U14_VX,13.2,12
2014-09-08,F.US.EPU14,2000.5,CFE_U14_VX,13.32,9
2014-09-09,F.US.EPU14,1989.75,CFE_U14_VX,13.85,8
2014-09-10,F.US.EPU14,1995.0,CFE_U14_VX,13.7,7
2014-09-11,F.US.EPU14,1997.0,CFE_U14_VX,13.55,6
2014-09-12,F.US.EPU14,1984.75,CFE_U14_VX,14.05,5
2014-09-15,F.US.EPU14,1984.25,CFE_U14_VX,14.4,2
2014-09-16,F.US.EPU14,1999.5,CFE_U14_VX,13.0,1
2014-09-17,F.US.EPU14,2001.5,CFE_V14_VX,14.25,35
2014-09-18,F.US.EPU14,2012.25,CFE_V14_VX,14.05,34
2014-09-19,F.US.EPZ14,2003.75,CFE_V14_VX,14.1,33
2014-09-22,F.US.EPZ14,1986.25,CFE_V14_VX,14.9,30
2014-09-23,F.US.EPZ14,1972.25,CFE_V14_VX,15.35,29
2014-09-24,F.US.EPZ14,1991.0,CFE_V14_VX,14.6,28
2014-09-25,F.US.EPZ14,1961.5,CFE_V14_VX,15.75,27
2014-09-26,F.US.EPZ14,1976.0,CFE_V14_VX,15.3,26
2014-09-29,F.US.EPZ14,1969.5,CFE_V14_VX,16.25,23
2014-09-30,F.US.EPZ14,1965.5,CFE_V14_VX,16.3,22
2014-10-01,F.US.EPZ14,1940.75,CFE_V14_VX,16.85,21
2014-10-02,F.US.EPZ14,1938.5,CFE_V14_VX,16.5,20
2014-10-03,F.US.EPZ14,1960.25,CFE_V14_VX,15.15,19
2014-10-06,F.US.EPZ14,1956.0,CFE_V14_VX,15.72,16
2014-10-07,F.US.EPZ14,1928.0,CFE_V14_VX,17.1,15
2014-10-08,F.US.EPZ14,1961.75,CFE_V14_VX,15.25,14
2014-10-09,F.US.EPZ14,1925.0,CFE_V14_VX,17.15,13
2014-10-10,F.US.EPZ14,1894.25,CFE_V14_VX,19.8,12
2014-10-13,F.US.EPZ14,1865.5,CFE_V14_VX,22.75,9
2014-10-14,F.US.EPZ14,1874.75,CFE_V14_VX,20.9,8
2014-10-15,F.US.EPZ14,1846.75,CFE_V14_VX,23.93,7
2014-10-16,F.US.EPZ14,1850.5,CFE_V14_VX,22.27,6
2014-10-17,F.US.EPZ14,1881.0,CFE_V14_VX,21.0,5
2014-10-20,F.US.EPZ14,1900.0,CFE_V14_VX,18.5,2
2014-10-21,F.US.EPZ14,1938.0,CFE_V14_VX,16.35,1
2014-10-22,F.US.EPZ14,1925.0,CFE_X14_VX,18.05,28
2014-10-23,F.US.EPZ14,1946.0,CFE_X14_VX,17.25,27
2014-10-24,F.US.EPZ14,1959.75,CFE_X14_VX,16.95,26
2014-10-27,F.US.EPZ14,1957.0,CFE_X14_VX,16.95,23
2014-10-28,F.US.EPZ14,1980.0,CFE_X14_VX,15.65,22
2014-10-29,F.US.EPZ14,1972.25,CFE_X14_VX,16.25,21
2014-10-30,F.US.EPZ14,1988.5,CFE_X14_VX,16.1,20
2014-10-31,F.US.EPZ14,2011.5,CFE_X14_VX,15.75,19
2014-11-03,F.US.EPZ14,2011.0,CFE_X14_VX,15.95,16
2014-11-04,F.US.EPZ14,2005.5,CFE_X14_VX,15.85,15
2014-11-05,F.US.EPZ14,2018.75,CFE_X14_VX,15.27,14
2014-11-06,F.US.EPZ14,2028.0,CFE_X14_VX,14.85,13
2014-11-07,F.US.EPZ14,2026.0,CFE_X14_VX,14.8,12
2014-11-10,F.US.EPZ14,2034.0,CFE_X14_VX,14.0,9
2014-11-11,F.US.EPZ14,2036.5,CFE_X14_VX,14.1,8
2014-11-12,F.US.EPZ14,2036.0,CFE_X14_VX,14.4,7
2014-11-13,F.US.EPZ14,2034.0,CFE_X14_VX,14.7,6
2014-11-14,F.US.EPZ14,2038.0,CFE_X14_VX,14.3,5
2014-11-17,F.US.EPZ14,2039.75,CFE_X14_VX,14.35,2
2014-11-18,F.US.EPZ14,2048.5,CFE_X14_VX,14.0,1
2014-11-19,F.US.EPZ14,2047.25,CFE_Z14_VX,15.5,28
2014-11-20,F.US.EPZ14,2052.0,CFE_Z14_VX,15.15,27
2014-11-21,F.US.EPZ14,2061.75,CFE_Z14_VX,14.9,26
2014-11-24,F.US.EPZ14,2067.5,CFE_Z14_VX,14.55,23
2014-11-25,F.US.EPZ14,2067.5,CFE_Z14_VX,14.45,22
2014-11-26,F.US.EPZ14,2072.25,CFE_Z14_VX,14.2,21
2014-11-28,F.US.EPZ14,2066.25,CFE_Z14_VX,14.84,19
2014-12-01,F.US.EPZ14,2050.75,CFE_Z14_VX,15.6,16
2014-12-02,F.US.EPZ14,2066.0,CFE_Z14_VX,14.21,15
2014-12-03,F.US.EPZ14,2072.5,CFE_Z14_VX,14.24,14
2014-12-04,F.US.EPZ14,2072.0,CFE_Z14_VX,13.95,13
2014-12-05,F.US.EPZ14,2076.0,CFE_Z14_VX,13.55,12
2014-12-08,F.US.EPZ14,2059.5,CFE_Z14_VX,14.7,9
2014-12-09,F.US.EPZ14,2057.5,CFE_Z14_VX,14.95,8
2014-12-10,F.US.EPZ14,2026.5,CFE_Z14_VX,17.4,7
2014-12-11,F.US.EPZ14,2031.0,CFE_Z14_VX,19.1,6
2014-12-12,F.US.EPZ14,1997.25,CFE_Z14_VX,19.6,5
2014-12-15,F.US.EPZ14,1990.0,CFE_Z14_VX,19.6,2
2014-12-16,F.US.EPZ14,1971.5,CFE_Z14_VX,23.1,1
2014-12-17,F.US.EPZ14,2014.25,CFE_F15_VX,17.6,35
2014-12-18,F.US.EPZ14,2065.0,CFE_F15_VX,17.18,34
2014-12-19,F.US.EPH15,2067.0,CFE_F15_VX,16.55,33
2014-12-22,F.US.EPH15,2072.5,CFE_F15_VX,16.4,30
2014-12-23,F.US.EPH15,2079.0,CFE_F15_VX,15.95,29
2014-12-24,F.US.EPH15,2078.75,CFE_F15_VX,16.2,28
2014-12-26,F.US.EPH15,2084.25,CFE_F15_VX,15.85,26
2014-12-29,F.US.EPH15,2085.75,CFE_F15_VX,16.1,23
2014-12-30,F.US.EPH15,2076.75,CFE_F15_VX,16.45,22
2014-12-31,F.US.EPH15,2052.5,CFE_F15_VX,18.05,21
2015-01-02,F.US.EPH15,2046.25,CFE_F15_VX,17.85,19
2015-01-05,F.US.EPH15,2016.0,CFE_F15_VX,19.11,16
2015-01-06,F.US.EPH15,1994.5,CFE_F15_VX,19.85,15
2015-01-07,F.US.EPH15,2019.5,CFE_F15_VX,18.83,14
2015-01-08,F.US.EPH15,2055.0,CFE_F15_VX,17.7,13
2015-01-09,F.US.EPH15,2035.25,CFE_F15_VX,18.65,12
2015-01-12,F.US.EPH15,2022.5,CFE_F15_VX,19.6,9
2015-01-13,F.US.EPH15,2016.0,CFE_F15_VX,20.2,8
2015-01-14,F.US.EPH15,2007.5,CFE_F15_VX,20.6,7
2015-01-15,F.US.EPH15,1989.0,CFE_F15_VX,21.5,6
2015-01-16,F.US.EPH15,2013.0,CFE_F15_VX,20.65,5
2015-01-20,F.US.EPH15,2016.75,CFE_F15_VX,20.15,1
2015-01-21,F.US.EPH15,2026.5,CFE_G15_VX,18.85,28
2015-01-22,F.US.EPH15,2056.5,CFE_G15_VX,17.85,27
2015-01-23,F.US.EPH15,2044.0,CFE_G15_VX,18.35,26
2015-01-26,F.US.EPH15,2053.5,CFE_G15_VX,17.23,23
2015-01-27,F.US.EPH15,2030.0,CFE_G15_VX,17.85,22
2015-01-28,F.US.EPH15,1991.5,CFE_G15_VX,20.5,21
2015-01-29,F.US.EPH15,2018.5,CFE_G15_VX,19.1,20
